Ticker,Name,Exchange,Category Name,Country
TATACHEM.NS,Tata Chemicals Limited,NSI,Chemicals - Major Diversified,India
TATACHEM.BO,Tata Chemicals Limited,BSE,,India
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,NSI,Drugs - Generic,India
SUJANAUNI.NS,Sujana Universal Industries Limited,NSI,Steel & Iron,India
SUDIN.BO,Sudev Industries Ltd.,BSE,,India
SUBROS.NS,Subros,NSI,Auto Parts,India
STURDY.BO,Sturdy Industries Ltd,BSE,,India
SPICEISL.BO,Spice Islands Apparels Ltd.,BSE,,India
SOUTHBANK.NS,The South Indian Bank Limited,NSI,Money Center Banks,India
SOFTSOL.BO,Softsol India Ltd.,BSE,,India
SKYIND.BO,Sky Industries Limited,BSE,,India
SKRABUL.BO,Shukra Bullions Ltd.,BSE,,India
SKFINDIA.NS,SKF India Limited,NSI,Diversified Machinery,India
SIMPLEX.BO,Simplex Projects Ltd.,BSE,,India
SIEMENS.NS,Siemens Limited,NSI,Diversified Machinery,India
SHUKUN.BO,SHUKUN CONSTRUCTION LTD.,BSE,,India
SHREECEM.BO,Shree Cement Limited,BSE,,India
RMCL.BO,Radha Madhav Corp. Ltd.,BSE,,India
MUTHTFN.BO,Muthoot Capital Services Ltd.,BSE,,India
MURLIIND.NS,Murli Industries Ltd.,NSI,,India
MPHASIS6.BO,MPHASIS6.BO,BSE,,India
MOSCHIP.BO,MosChip Semiconductor Technology Limited,BSE,,India
MINDTREE.NS,Mindtree Limited,NSI,Information Technology Services,India
MINDAIND.NS,Minda Industries Limited,NSI,,India
MEGASOFT.NS,Megasoft Limited,NSI,Technical & System Software,India
MCLEODRUSS.BO,MCLEOD RUSSEL INDIA LTD.,BSE,,India
MCDOWELL-N.NS,UNITED SPIRITS INR10,NSI,,India
MAGNUM.NS,Magnum Ventures Limited,NSI,Paper & Paper Products,India
MAFATIND.BO,Mafatlal Industries Limited,BSE,,India
SABTN.NS,Sri Adhikari Brothers Television Network Limited,NSI,Broadcasting - TV,India
RAJTV.BO,Raj Television Network Ltd.,BSE,,India
PNC.NS,Pritish Nandy Communications Ltd,NSI,Entertainment - Diversified,India
NTPC.NS,NTPC Limited,NSI,Diversified Utilities,India
NILE.BO,Nile Ltd.,BSE,,India
NETTLINX.BO,Nettlinx Ltd,BSE,,India
NCLIND.NS,NCL Industries Limited,NSI,General Building Materials,India
NBCC.NS,NBCC (India) Limited,NSI,General Contractors,India
NATPEROX.BO,National Peroxide Limited,BSE,,India
ZNEWSAGA.BO,NEW SAGAR TRADING CO.LTD.,BSE,,India
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,NSI,Beverages - Soft Drinks,India
SUNTV.BO,Sun TV Network Ltd,BSE,,India
SRINACHA.BO,Sri Nachammai Cotton Mills Limited,BSE,,India
SMARTLINK.BO,Smartlink Network Systems Limited,BSE,,India
RAMANEWS.NS,Shree Rama Newsprint Limited,NSI,Paper & Paper Products,India
PNC.BO,Pritish Nandy Communications Ltd.,BSE,,India
NTPC.BO,NTPC Ltd.,BSE,,India
NPRFIN.BO,Npr Finance Ltd.,BSE,,India
NOVIS.BO,Nova Iron & Steel Ltd.,BSE,,India
NNTL.BO,N2N TECHNOLOGIES LIMITED,BSE,,India
NMDC.NS,NMDC Limited,NSI,Steel & Iron,India
NITINSPIN.BO,Nitin Spinners Ltd.,BSE,,India
NITCO.BO,Nitco Limited,BSE,,India
NIRLON.BO,Nirlon Ltd.,BSE,,India
NIRAJ.BO,Niraj Cement Structurals Ltd,BSE,,India
NILA.BO,Nila Infrastructures Ltd,BSE,,India
NIJJER.BO,NIJJER AGRO FOODS LTD.,BSE,,India
NIITTECH.BO,NIIT Technologies Limited,BSE,,India
NIITLTD.NS,NIIT Limited,NSI,Information Technology Services,India
NIHARINF.BO,Nihar Info Global Ltd,BSE,,India
NIDHGRN.BO,Nidhi Granites Limited,BSE,,India
NHPC.NS,NHPC Limited,NSI,Electric Utilities,India
NGIND.BO,N.G. Industries Limited,BSE,,India
NFL.BO,National Fertilizers Ltd.,BSE,,India
NEYVELILIG.BO,Neyveli Lignite Corporation Limited,BSE,,India
NETWORTH.BO,Monarch Networth Capital Limited,BSE,,India
NELCO.NS,Nelco Limited,NSI,Communication Equipment,India
NELCAST.NS,Nelcast Limited,NSI,Metal Fabrication,India
NELCAST.BO,Nelcast Limited,BSE,,India
NEELKAN.BO,Neelkanth Rockminerals Ltd.,BSE,,India
NECCLTD.NS,North Eastern Carrying Corporation Limited,NSI,Railroads,India
NEAGI.BO,Neelamalai Agro Industries Ltd.,BSE,,India
SAIL.BO,Steel Authority of India Limited,BSE,,India
CONCOR.NS,Container Corporation of India Limited,NSI,Air Delivery & Freight Services,India
UNIQUEO.BO,Unique Organics Ltd.,BSE,,India
UNIONBANK.NS,Union Bank of India,NSI,Money Center Banks,India
TINPLATE.BO,The Tinplate Company Of India Limited,BSE,,India
STOREONE.NS,SORIL Infra Resources Limited,NSI,,India
STOREONE.BO,Store One Retail India Ltd,BSE,,India
SCI.BO,The Shipping Corporation of India Limited,BSE,,India
RAJOIL.BO,Raj Oil Mills Limited,BSE,,India
OXFORDIN.BO,Oxford Industries Ltd,BSE,,India
OVOBELE.BO,OVOBEL FOODS LTD.,BSE,,India
OUDHSUG.NS,The Oudh Sugar Mills Limited,NSI,Confectioners,India
OSCAR.BO,Oscar Investments Ltd.,BSE,,India
ORIENTLTD.BO,ORIENT PRESS LTD.,BSE,,India
ORIENTBELL.BO,ORIENT BELL LIMITED,BSE,,India
ORGCOAT.BO,Organic Coatings Ltd.,BSE,,India
ORCHIDCHEM.BO,Orchid Pharma Limited,BSE,,India
ORBITCORP.NS,Orbit Corporation Limited,NSI,Real Estate Development,India
OMNITECH.BO,Omnitech Infosolutions Limited,BSE,,India
OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,BSE,,India
OMKAR.BO,Omkar Overseas Ltd,BSE,,India
OMAXE.NS,Omaxe Limited,NSI,Real Estate Development,India
OMAXE.BO,Omaxe Ltd.,BSE,,India
OMAXAUTO.NS,Omax Autos Limited,NSI,Auto Parts,India
OKPLA.BO,OK Play India Limited,BSE,,India
OIL.NS,Oil India Limited,NSI,Independent Oil & Gas,India
OIL.BO,Oil India Limited,BSE,,India
OCL.BO,OCL India Limited,BSE,,India
OBEROIRLTY.NS,Oberoi Realty Limited,NSI,Property Management,India
MRUTIOR--.BO,MARUTI ORGANICS LTD.,BSE,,India
MCX.NS,Multi Commodity Exchange of India Limited,NSI,Asset Management,India
M100.NS,Motilal Oswal MOSt Shares Midcap 100 ETF,NSI,,India
LAOPALA.NS,La Opala RG Limited,NSI,Home Furnishings & Fixtures,India
LAHOTIOV.BO,Lahoti Overseas Limited,BSE,,India
IOC.BO,Indian Oil Corporation Limited,BSE,,India
IOB.BO,Indian Overseas Bank,BSE,,India
GKB.BO,GKB Ophthalmics Ltd,BSE,,India
CENTRALBK.BO,Central Bank of India,BSE,,India
BIRLAERIC.NS,Birla Cable Limited,NSI,,India
BANKINDIA.NS,Bank of India Limited,NSI,Money Center Banks,India
BANG.NS,Bang Overseas Limited,NSI,Textile - Apparel Clothing,India
BANG.BO,Bang Overseas Ltd.,BSE,,India
AKSHOPTFBR.BO,Aksh Optifibre Limited,BSE,,India
ACGL.BO,Automobile Corp. of Goa Ltd.,BSE,,India
ABAN.NS,Aban Offshore Limited,NSI,Oil & Gas Drilling & Exploration,India
ONWARDTEC.NS,Onward Technologies Limited,NSI,Information Technology Services,India
OCEAGRO.BO,Ocean Agro (India) Limited,BSE,,India
TRANSPEKF.BO,Optimus Finance Limited,BSE,,India
OXIDE.BO,OXIDES & SPECIALITIES LTD.,BSE,,India
GULFOILLUB.BO,GULF OIL LUBRICANTS INDIA LTD,BSE,,India
SHIV-VANI-EQ.NS,SHIV-VANI-EQ.NS,NSI,,India
SABERORGA.NS,SABERO ORGANICS GUJRAT,NSI,,India
TCI.NS,Transport Corporation of India Limited,NSI,Air Delivery & Freight Services,India
MCX6.BO,MCX6.BO,BSE,,India
ORIENTPPR.BO,ORIENT PAPER & INDUSTRIES LTD.,BSE,,India
ORNTSYN.BO,ORNTSYN.BO,BSE,,India
SBT6.BO,SBT6.BO,BSE,,India
ORBIT.BO,ORBIT MULTIMEDIA LTD.,BSE,,India
BANKBARODA.BO,BANK OF BARODA,BSE,,India
MNSGOIL.BO,MANSINGHKA OIL PRODUCTS LTD.,BSE,,India
CONCOR4.BO,CONCOR4.BO,BSE,,India
SAHARA.BO,Sahara One Media and Entertainment Limited,BSE,,India
ORIENTBELL.NS,Orient Bell Limited,NSI,General Building Materials,India
OPTIEMUS.BO,OPTIEMUS INFRACOM LTD,BSE,,India
ORTINLABSS-BE.NS,Ortin Laboratories Ltd,NSI,,India
ORBTEXP-EQ.NS,ORBIT EXPORTS LTD INR10,NSI,,India
SVOGL.BO,SVOGL Oil Gas And Energy Limit,BSE,,India
TUBEINVEST6.BO,TUBEINVEST6.BO,BSE,,India
SVOGL.NS,SVOGL Oil Gas and Energy Limited,NSI,Independent Oil & Gas,India
DOLPHINOFF.BO,DOLPHIN OFFSHORE ENTERPRISES (,BSE,,India
QUINTEGRA.NS,Quintegra Solutions Limited,NSI,Information Technology Services,India
UNQTYMI.BO,Union Quality Plastics Limited,BSE,,India
QUINTEGRA.BO,Quintegra Solutions Limited,BSE,,India
QUICKHEAL.NS,Quick Heal Technologies Limited,NSI,,India
QUASAR.BO,QUASAR INDIA LTD,BSE,,India
QUANTBUILD.BO,QUANTUM BUILD-TECH LTD,BSE,,India
QGOLDHALF.NS,Quantum Gold ETF,NSI,,India
QUINTEGRA-EQ.NS,QUINTEGRA SOLUTIONS LTD.,NSI,,India
QUANTDIA.BO,Quantum Digital Vision India Ltd.,BSE,,India
QNIFTY.NS,Quantum Index ETF,NSI,,India
QNIFTY.BO,Quantum Mutual Fund - Quantum Index Fund,BSE,,India
QPRO.BO,QPRO INFOTECH LTD.,BSE,,India
QUICKHEAL.BO,Quick Heal Technologies Limite,BSE,,India
QGOLDHALF.BO,Quantum Mutual Fund - Quantum Gold Fund,BSE,,India
QUADRANT.BO,QUADRANT TELEVENTURES LIMITED,BSE,,India
QUEST.BO,QUEST SOFTECH (INDIA) LTD,BSE,,India
RUCHISTR.BO,Ruchi Strips & Alloys Ltd.,BSE,,India
RUCHISOYA.NS,Ruchi Soya Industries Limited,NSI,Food - Major Diversified,India
RPIL.BO,Ritesh Properties and Industries Ltd.,BSE,,India
RFLINT.BO,RFL International Ltd,BSE,,India
RAPICUT.BO,Rapicut Carbides Ltd.,BSE,,India
INDOCO.NS,Indoco Remedies Limited,NSI,Drugs - Generic,India
GOKUL-BE.NS,GOKUL REFOILS & SO INR2,NSI,,India
COARO.BO,Coastal Roadways Limited,BSE,,India
BSELINFRA.BO,BSEL Infrastructure Realty Limited,BSE,,India
TEXRAIL.NS,Texmaco Rail & Engineering Limited,NSI,Diversified Machinery,India
SVCRES.BO,SVC Resources Ltd.,BSE,,India
SUNTECK.BO,Sunteck Realty Limited,BSE,,India
SSWRL.BO,Shree Steel Wire Ropes Ltd.,BSE,,India
SHRAJSYNQ.BO,Shree Rajasthan Syntex Ltd.,BSE,,India
SAMKRG.BO,Samkrg Pistons and Rings Limited,BSE,,India
UTTAMVALUE.NS,Uttam Value Steels Limited,NSI,Steel & Iron,India
UTTAMSTL.NS,Uttam Galva Steels Limited,NSI,Steel & Iron,India
USHDI.BO,Ushdev International Limited,BSE,,India
USHAMART.NS,Usha Martin Limited,NSI,Steel & Iron,India
UPLBBPH.BO,UPL*,BSE,,India
UNIVSTAR.BO,Universal Starch Chem Allied Ltd.,BSE,,India
UNIVPRIM.BO,Universal Prime Aluminium Ltd.,BSE,,India
UNIVARTS.BO,Universal Arts Ltd.,BSE,,India
UNITEDTE.BO,United Textiles Limited,BSE,,India
UNITECH.NS,Unitech Limited,NSI,Real Estate Development,India
UNIPLY.NS,Uniply Industries Limited,NSI,"Lumber, Wood Production",India
UNIENTER.NS,Uniphos Enterprises Ltd.,NSI,,India
UNIABEXAL.BO,Uni Abex Alloy Products Ltd.,BSE,,India
UMESLTD.NS,Usha Martin Education & Solutions Limited,NSI,Education & Training Services,India
UGARSUGAR.NS,The Ugar Sugar Works Limited,NSI,Confectioners,India
SINNAR.BO,Sinnar Bidi Udyog Ltd.,BSE,,India
CUB.NS,City Union Bank Limited,NSI,Money Center Banks,India
CARBORUNIV.BO,Carborundum Universal Limited,BSE,,India
BVCL.NS,Barak Valley Cements Limited,NSI,General Building Materials,India
VYVRAUT.BO,Vybra Automet Ltd.,BSE,,India
VYAPAR.BO,Vyapar Industries Ltd.,BSE,,India
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,NSI,Farm & Construction Machinery,India
VSTIND.NS,VST Industries Limited,NSI,"Tobacco Products, Other",India
VOLTAS6.BO,VOLTAS6.BO,BSE,,India
VOLTAS.BO,Voltas Ltd.,BSE,,India
VOLTAMP.NS,Voltamp Transformers Limited,NSI,Diversified Machinery,India
VIVIDIND.BO,Vivid Global Industries Limited,BSE,,India
VIVIDHA.BO,Visagar Polytex Ltd.,BSE,,India
VISUINTL.NS,Ed & Tech international Limited,NSI,Education & Training Services,India
VIRTUALS.BO,Virtualsoft Systems Ltd,BSE,,India
VIPIND.NS,VIP Industries Limited,NSI,Textile - Apparel Footwear & Accessories,India
VINYOFL.BO,Vinyoflex Ltd.,BSE,,India
VIMTALABS.NS,Vimta Labs Limited,NSI,Medical Laboratories & Research,India
VIJSOLX.BO,Vijay Solvex Ltd,BSE,,India
VIDEOIND.NS,Videocon Industries Limited,NSI,Electronic Equipment,India
VESUVIUS.BO,Vesuvius India Limited,BSE,,India
VENLONENT.BO,Venlon Enterprises Limited,BSE,,India
VENKPHR.BO,Venkat Pharma Ltd,BSE,,India
VEERENRGY.BO,Veer Energy & Infrastructure Ltd,BSE,,India
VARDHINDQ.BO,Vardhman Industries Limited,BSE,,India
VALUEMART.BO,Valuemart Info Technologies Ltd.,BSE,,India
SWASTIVI.BO,Swasti Vinayaka Synthetics Limited,BSE,,India
SPECTACLE.NS,Spectacle Ventures Limited,NSI,,India
SHIVANA.BO,SHIVANI VANASPATI LTD.,BSE,,India
ROYALCU.BO,Royal Cushion Vinyl Products,BSE,,India
LAKSHVILAS.BO,The Lakshmi Vilas Bank Limited,BSE,,India
IPRU2296.BO,IPRU2296.BO,BSE,,India
HOTELEELA.NS,Hotel Leelaventure Limited,NSI,Lodging,India
HOTELEELA.BO,Hotel Leelaventure Limited,BSE,,India
HMVL.NS,Hindustan Media Ventures Limited,NSI,Publishing - Newspapers,India
GEECEE.BO,GeeCee Ventures Ltd,BSE,,India
BVCL.BO,Barak Valley Cement Ltd.,BSE,,India
VISTR.BO,VISHVPRABHA TRADING LTD.,BSE,,India
VLL.BO,Virat Leasing Limited,BSE,,India
SILICON.BO,Silicon Valley Infotech Limited,BSE,,India
SIDDHA.BO,Siddha Ventures Ltd,BSE,,India
VLSFINANCE.NS,VLS Finance Limited,NSI,Investment Brokerage - National,India
JYOTPOL.BO,JYOTI POLY VINYL LTD.,BSE,,India
VISUINTL-EQ.NS,VISU INTERNATIONAL INR10,NSI,,India
VIKASGRAN.BO,Vikas Granaries Ltd,BSE,,India
VTL6.BO,VARDHMAN TEXTILES LIMTED,BSE,,India
VALECHAENG-EQ.NS,VALECHA ENGINEERIN INR10,NSI,,India
VIDHIDYE.NS,Vidhi Specialty Food Ingredients Limited,NSI,,India
VKJINFRA.BO,VKJ INFRADEVELOPERS LTD,BSE,,India
VSFPROJ.BO,VSF Projects Limited,BSE,,India
VRLLOG.BO,VRL Logistics Limited,BSE,,India
VIDIRMT.BO,VIDARBHA IRON & STEEL CORPORAT,BSE,,India
VINDHYATEL.BO,VINDHYA TELELINKS LTD.,BSE,,India
VARDMNPOLY-EQ.NS,VARDHMAN POLYTEX INR10,NSI,,India
VISHINV.BO,VISHVAKIRTI INVESTMENT LTD.,BSE,,India
CALCOM.BO,Calcom Visions Ltd.,BSE,,India
ZVINADTR.BO,VINADITYA TRADING CO.LTD.,BSE,,India
VSTIND.BO,VST INDUSTRIES LTD.,BSE,,India
SHRVINDPPR.BO,SHREE VINDHYA PAPER MILLS LTD.,BSE,,India
VICTMILL.BO,The Victoria Mills Limited,BSE,,India
VCU.BO,VCU DATA MANAGEMENT LTD,BSE,,India
GEECEE-EQ.NS,GEECEE VENTURES LIMITED,NSI,,India
HOTELEELA6.BO,HOTELEELA6.BO,BSE,,India
VBCIND.BO,VBC Industries Ltd.,BSE,,India
AXONFIN.BO,AXONFIN.BO,BSE,,India
VAIBHAVGBL.BO,VAIBHAV GLOBAL LTD,BSE,,India
VALECHAENG.NS,Valecha Engineering Limited,NSI,General Contractors,India
VAMA.BO,Vama Industries Ltd.,BSE,,India
UTTAMVALUE.BO,UTTAM VALUE STEELS LTD.,BSE,,India
VEROLAB.BO,VERONICA LABORATORIES LTD.,BSE,,India
MORGAN.BO,Morgan Ventures Limited,BSE,,India
VCCLLTD.BO,VCCL Ltd.,BSE,,India
VIRATCRA.BO,Virat Crane Industries Ltd.,BSE,,India
HINDUJAVEN.NS,Hinduja Ventures Limited,NSI,CATV Systems,India
VXLINSTR.BO,VXL INSTRUMENTS LTD.,BSE,,India
VINVANI.BO,VINAYAK VANIJYA LTD.,BSE,,India
VSSL-EQ.NS,VARDHMAN SPECIAL STEELS LIMITED,NSI,,India
VIMTALABS.BO,VIMTA LABS LTD.,BSE,,India
VAGHANI.BO,Vaghani Techno-Build Limited,BSE,,India
VOLGAAIR.BO,VOLGA AIR TECHNICS LTD.,BSE,,India
VIRALSYN.BO,VIRALSYN.BO,BSE,,India
SHREEASHTA6.BO,SHREEASHTA6.BO,BSE,,India
VIAANINDUS.BO,Viaan Industries Limited,BSE,,India
VIRPP.BO,VIRINCHI PP,BSE,,India
VIKASECO-EQ.NS,VIKAS ECOTECH LIMI INR1,NSI,,India
SPECTACLE-EQ.NS,SPEC VENTURES LTD INR1,NSI,,India
VORACON.BO,VORA CONSTRUCTIONS LTD.,BSE,,India
V2RETAIL.BO,V2 RETAIL LTD.,BSE,,India
CHAKVEG.BO,CHAKAN VEGOILS LTD.,BSE,,India
SMCSRVIRD-MF.NS,SUNDARAM ASSET MAN MICRO CAP VI,NSI,,India
VIKRAMTH.BO,Vikram Thermo (India) Ltd,BSE,,India
VTXIND-BE.NS,VTXIND-BE.NS,NSI,,India
TECHNVISN.BO,TECHNVISION VENTURES LTD.,BSE,,India
VISIONLTD.BO,VISION ORGANICS LTD.,BSE,,India
VENMAX.BO,VENMAX DRUGS AND PHARMACEUTICA,BSE,,India
VIPCORP.BO,VIPCORP.BO,BSE,,India
DOONVAL.BO,DOON VALLEY RICE LTD.,BSE,,India
AADHAARVEN.BO,AADHAAR VENTURES INDIA LTD.,BSE,,India
VIPPYSP.BO,Vippy Spinpro Ltd.,BSE,,India
VOGUETEX.BO,VOGUE TEXTILES LTD.,BSE,,India
VAMSHIRU.BO,Vamshi Rubber Limited,BSE,,India
VMART.NS,V-Mart Retail Limited,NSI,Department Stores,India
GEECEE.NS,GeeCee Ventures Limited,NSI,Real Estate Development,India
VMS.BO,VMS INDUSTRIES LTD.,BSE,,India
VINYLINDIA.BO,VINYL CHEMICALS (INDIA) LTD.,BSE,,India
VINYLINDIA.NS,Vinyl Chemicals India Ltd.,NSI,Specialty Chemicals,India
GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,NSI,Agricultural Chemicals,India
VTXIND.NS,VTXIND.NS,NSI,,India
VESUVIUS.NS,Vesuvius India Limited,NSI,Diversified Machinery,India
VATSAEDU.BO,VATSA EDUCATIONS LTD.,BSE,,India
VGUARD.BO,V-Guard Industries Limited,BSE,,India
VAIBHAVGBL.NS,Vaibhav Global Limited,NSI,Jewelry Stores,India
VALUEIND-EQ.NS,VALUE INDUSTRIES LIMITED,NSI,,India
VISESHINFO.BO,VISESH INFOTECNICS LTD.,BSE,,India
VADILALIND.NS,Vadilal Industries Limited,NSI,Food - Major Diversified,India
VELVINT.BO,VELVETTE INTERNATIONAL PHARMA,BSE,,India
SVARTCORP.BO,SWASTI VINAYAKA ART AND HERITA,BSE,,India
VHCLINDUS.BO,VHCL INDUSTRIES LTD.,BSE,,India
VANTEL.BO,VANTEL TECHNOLOGIES LTD.,BSE,,India
UTTAMVALUE-EQ.NS,UTTAM VALUE STEELS INR1,NSI,,India
IPRU8496.BO,IPRU8496.BO,BSE,,India
VIMALOIL.BO,VIMAL OIL & FOODS LTD.,BSE,,India
VIDEOIND-EQ.NS,VIDEOCON INDUSTRIES LIMITED,NSI,,India
VSSL.BO,VARDHMAN SPECIAL STEELS LTD.,BSE,,India
VATSAMUS.BO,VATSA MUSIC LTD.,BSE,,India
ARVRTRI.BO,AVTIL ENTERPRISE LTD,BSE,,India
VASWANI.NS,Vaswani Industries Limited,NSI,Steel & Iron,India
SOFTRAKV.BO,SOFTRAK VENTURE INVESTMENT LTD,BSE,,India
PVP.BO,PVP Ventures Ltd,BSE,,India
TATIAGLOB.BO,Tatia Global Venture Ltd.,BSE,,India
GLOBALVECT-BE.NS,GLOBAL VECTRA HELI INR10,NSI,,India
ZWELCAST.BO,Welcast Steels Ltd.,BSE,,India
WPIL.BO,WPIL Limited,BSE,,India
WISEC.BO,Wisec Global Limited,BSE,,India
WIPRO.NS,Wipro Limited,NSI,Information Technology Services,India
WINSOMTX.BO,Winsome Textile Industries Ltd.,BSE,,India
WINROC.BO,WINRO COMMERCIAL (INDIA) LTD.,BSE,,India
WHEELS.BO,Wheels India Limited,BSE,,India
WELTI.BO,Welterman International Limited,BSE,,India
WELSPUNIND.BO,Welspun India Ltd.,BSE,,India
WANBURY.NS,Wanbury Limited,NSI,Drug Manufacturers - Major,India
WABCOINDIA.BO,WABCO INDIA LTD.,BSE,,India
TSPIRITUAL.BO,T Spiritual World Ltd,BSE,,India
TODAYS.NS,Todays Writing Instruments Limited,NSI,Business Equipment,India
RAMRAT.BO,Ram Ratna Wires Ltd,BSE,,India
ISWL.BO,India Steel Works Limited,BSE,,India
INOXWIND.BO,Inox Wind Limited,BSE,,India
IBWSL.NS,SORIL Holdings and Ventures Limited,NSI,,India
HINDTIN.BO,Hindustan Tin Works Ltd.,BSE,,India
FIRSTWIN.NS,First Winner Industries Limited,NSI,Textile Industrial,India
FIRSTWIN.BO,First Winner Industries Limited,BSE,,India
BOROSIL.BO,Borosil Glass Works Limited,BSE,,India
ATLANTSP.BO,ATLANTSP.BO,BSE,,India
WWTECHHOL.BO,W W TECHNOLOGY HOLDINGS LTD.,BSE,,India
WILLAMAGOR.BO,WILLIAMSON MAGOR & COMPANY LTD,BSE,,India
WINDMACHIN-EQ.NS,WINDSOR MACHINES INR2,NSI,,India
CREATIVW.BO,CREATIVE WORLD TELEFILMS LTD.,BSE,,India
GGDANDE.BO,GG Dandekar Machine Works Ltd.,BSE,,India
WELSPUNIND.NS,Welspun India Limited,NSI,Textile Industrial,India
THEWEST.BO,WESTERN INDIA COTTONS LTD.,BSE,,India
WEBELSOLAR.NS,Websol Energy System Limited,NSI,Diversified Utilities,India
OZONEWORLD.BO,Ozone World Limited,BSE,,India
KRISHNAENG.BO,KRISHNA ENGINEERING WORKS LTD.,BSE,,India
WELSYNTEX-EQ.NS,WELSPUN SYNTEX,NSI,,India
NEWEVER.BO,NEWEVER TRADE WINGS LTD,BSE,,India
LXMIATO.BO,Lakshmi Automatic Loom Works Limited,BSE,,India
WATERBASE.BO,WATERBASE LTD.,BSE,,India
HINDWRS.BO,Hindustan Wires Limited,BSE,,India
WINYCOMM.BO,WINY COMMERCIAL AND FISCAL SER,BSE,,India
WABCOINDIA.NS,Wabco India Limited,NSI,Auto Parts,India
WSTCSTPAPR-EQ.NS,WEST COAST PAPER M INR2.00,NSI,,India
WAGEND.BO,WAGEND INFRA VENTURE LIMITED,BSE,,India
WHIRLPOOL.BO,Whirlpool of India Limited,BSE,,India
RAIREKMOH.NS,The Rai Saheb Rekhchand Mohota Spinning & Weaving Mills Ltd.,NSI,Textile Industrial,India
WIMPLAST.BO,WIM PLAST LTD.,BSE,,India
WILLAMAGOR-EQ.NS,WILLIAMSON MAGOR & COMPANY LIMI,NSI,,India
WELSYNTEX.NS,WELSPUN SYNTEX,NSI,,India
LAXMIMACH-EQ.NS,LAKSHMI MACHINE WORKS LIMITED,NSI,,India
WOCKPHARMA.NS,Wockhardt Limited,NSI,Drug Manufacturers - Major,India
WESTLEIRES.BO,WEST LEISURE RESORTS LTD,BSE,,India
WOCKPHARMA-EQ.NS,WOCKHARDT INR5,NSI,,India
ZWINMOTR.BO,WINMORE SILK MILLS LTD.,BSE,,India
WINTAC.BO,Wintac Ltd.,BSE,,India
IBWSL-EQ.NS,INDIABULLS WHOLESALE SERVICES L,NSI,,India
WEIZMANIND.BO,WEIZMANN LTD.,BSE,,India
WEIZMANIND-EQ.NS,WEIZMANN INR10,NSI,,India
WHITHAL.BO,WHITE HALL COMMERCIAL CO.LTD.,BSE,,India
WHIRLPOOL.NS,Whirlpool of India Limited,NSI,Electronic Equipment,India
WILLAMAGOR.NS,Williamson Magor & Co. Limited,NSI,Asset Management,India
ADORWELD.BO,ADOR WELDING LTD.,BSE,,India
WENDT.NS,Wendt (India) Limited,NSI,Machine Tools & Accessories,India
ZYDUSWELL.NS,Zydus Wellness Limited,NSI,Personal Products,India
KHATAU.BO,KHATAU MAKANJI SPG.& WVG.CO.LT,BSE,,India
WSTCSTPAPR.NS,West Coast Paper Mills Limited,NSI,Paper & Paper Products,India
WIREFABR.BO,Wires & Fabriks (S.A.) Limited,BSE,,India
TODAYS-EQ.NS,TODAYS WRITING INS INR10,NSI,,India
ATWL.BO,ACE TOURS WORLDWIDE LTD,BSE,,India
WELCURE.BO,Welcure Drugs & Pharmaceuticals Ltd.,BSE,,India
WHITELIO.BO,Bombay Talkies Ltd,BSE,,India
SSWL.BO,STEEL STRIPS WHEELS LTD.,BSE,,India
TWL.BO,TITAGARH WAGONS LTD.,BSE,,India
ENKEIWHEL.BO,ENKEI WHEELS (INDIA) LTD.,BSE,,India
WELENT.NS,Welspun Enterprises Limited,NSI,Conglomerates,India
TODAYS.BO,Today's Writing Instruments Limited,BSE,,India
WOOLWAY.BO,WOOLWAYS (INDIA) LTD.,BSE,,India
MODWOOL.BO,Modella Woollens Limited,BSE,,India
WANBURY.BO,Wanbury Ltd.,BSE,,India
WINSOMBR.BO,Winsome Breweries Limited,BSE,,India
WOPOLIN.BO,WOPOLIN PLASTICS LTD.,BSE,,India
VIKASWSP.BO,Vikas WSP Limited,BSE,,India
SHALIWIR.BO,Shalimar Wires Industries Ltd,BSE,,India
SSWL.NS,Steel Strips Wheels Limited,NSI,Auto Parts,India
WELENT.BO,WELSPUN ENTERPRISES LIMTED,BSE,,India
DOWELWE.BO,DOWELLS ELEKTRO WERKE LTD.,BSE,,India
WONDERLA.NS,Wonderla Holidays Limited,NSI,"Recreational Goods, Other",India
XPROINDIA.BO,XPRO INDIA LTD.,BSE,,India
RFXXII29GR-MF.NS,RELIANCE CAPITAL A FHF XXI SER,NSI,,India
XCHANGING-EQ.NS,XCHANGING SOLUTIONS LIMITED,NSI,,India
XCLGLASS.BO,Excel Glasses Limited,BSE,,India
XCHANGING.NS,Xchanging Solutions Limited,NSI,Information Technology Services,India
FIVEX.BO,FIVE X FINANCE & INVESTMENT LT,BSE,,India
UFTFGR12PX-MF.NS,UTI MUTUAL FUND FTI XII-X 1096D,NSI,,India
XOINFO.BO,Saral Mining Limited,BSE,,India
XCHANGING.BO,XCHANGING SOLUTIONS LTD.,BSE,,India
XLENERGY.BO,XL ENERGY LTD.,BSE,,India
